ts,service,run_idx,phase,latency_ms,ok,meta_json
1782939532731,untrusted-client-10,1,id_honest_baseline,1.615,True,"{""voter_id"": 253694}"
1782939532764,untrusted-client-10,2,checkin_honest_baseline,1.501,True,"{""voter_id"": 253694}"
1782939533980,untrusted-client-10,1,id_honest_baseline,1.496,True,"{""voter_id"": 128455}"
1782939534015,untrusted-client-10,2,checkin_honest_baseline,2.333,True,"{""voter_id"": 128455}"
1782939535226,untrusted-client-10,1,id_honest_baseline,1.523,True,"{""voter_id"": 128455}"
1782939535260,untrusted-client-10,2,checkin_honest_baseline,1.819,True,"{""voter_id"": 128455}"
1782939536460,untrusted-client-10,1,id_honest_baseline,1.880,True,"{""voter_id"": 218985}"
1782939536494,untrusted-client-10,2,checkin_honest_baseline,1.531,True,"{""voter_id"": 218985}"
1782939537704,untrusted-client-10,1,id_honest_baseline,1.714,True,"{""voter_id"": 283692}"
1782939537736,untrusted-client-10,2,checkin_honest_baseline,1.372,True,"{""voter_id"": 283692}"
1782939538947,untrusted-client-10,1,id_honest_baseline,1.631,True,"{""voter_id"": 347624}"
1782939538981,untrusted-client-10,2,checkin_honest_baseline,2.129,True,"{""voter_id"": 347624}"
1782939540189,untrusted-client-10,1,id_honest_baseline,1.349,True,"{""voter_id"": 207895}"
1782939540222,untrusted-client-10,2,checkin_honest_baseline,1.793,True,"{""voter_id"": 207895}"
1782939541446,untrusted-client-10,1,id_honest_baseline,1.673,True,"{""voter_id"": 327771}"
1782939541478,untrusted-client-10,2,checkin_honest_baseline,1.399,True,"{""voter_id"": 327771}"
1782939542687,untrusted-client-10,1,id_honest_baseline,1.729,True,"{""voter_id"": 162564}"
1782939542720,untrusted-client-10,2,checkin_honest_baseline,1.405,True,"{""voter_id"": 162564}"
1782939543930,untrusted-client-10,1,id_honest_baseline,1.430,True,"{""voter_id"": 276053}"
1782939543964,untrusted-client-10,2,checkin_honest_baseline,1.922,True,"{""voter_id"": 276053}"
1782939545171,untrusted-client-10,1,id_honest_baseline,1.411,True,"{""voter_id"": 325775}"
1782939545205,untrusted-client-10,2,checkin_honest_baseline,1.476,True,"{""voter_id"": 325775}"
1782939546418,untrusted-client-10,1,id_honest_baseline,1.665,True,"{""voter_id"": 194845}"
1782939546452,untrusted-client-10,2,checkin_honest_baseline,1.818,True,"{""voter_id"": 194845}"
1782939547686,untrusted-client-10,1,id_honest_baseline,1.582,True,"{""voter_id"": 184583}"
1782939547720,untrusted-client-10,2,checkin_honest_baseline,1.953,True,"{""voter_id"": 184583}"
1782939548944,untrusted-client-10,1,id_honest_baseline,1.430,True,"{""voter_id"": 206261}"
1782939548978,untrusted-client-10,2,checkin_honest_baseline,1.245,True,"{""voter_id"": 206261}"
1782939550202,untrusted-client-10,1,id_honest_baseline,1.899,True,"{""voter_id"": 158083}"
1782939550236,untrusted-client-10,2,checkin_honest_baseline,1.825,True,"{""voter_id"": 158083}"
1782939551463,untrusted-client-10,1,id_honest_baseline,1.882,True,"{""voter_id"": 294783}"
1782939551499,untrusted-client-10,2,checkin_honest_baseline,2.232,True,"{""voter_id"": 294783}"
1782939552741,untrusted-client-10,1,id_honest_baseline,2.215,True,"{""voter_id"": 202148}"
1782939552774,untrusted-client-10,2,checkin_honest_baseline,1.765,True,"{""voter_id"": 202148}"
1782939554001,untrusted-client-10,1,id_honest_baseline,1.303,True,"{""voter_id"": 314932}"
1782939554035,untrusted-client-10,2,checkin_honest_baseline,1.086,True,"{""voter_id"": 314932}"
1782939555260,untrusted-client-10,1,id_honest_baseline,1.771,True,"{""voter_id"": 330710}"
1782939555296,untrusted-client-10,2,checkin_honest_baseline,1.593,True,"{""voter_id"": 330710}"
1782939556528,untrusted-client-10,1,id_honest_baseline,1.340,True,"{""voter_id"": 289282}"
1782939556562,untrusted-client-10,2,checkin_honest_baseline,1.303,True,"{""voter_id"": 289282}"
1782939557810,untrusted-client-10,1,id_honest_baseline,1.433,True,"{""voter_id"": 269236}"
1782939557842,untrusted-client-10,2,checkin_honest_baseline,1.089,True,"{""voter_id"": 269236}"
1782939559078,untrusted-client-10,1,id_honest_baseline,1.448,True,"{""voter_id"": 225384}"
1782939559112,untrusted-client-10,2,checkin_honest_baseline,1.472,True,"{""voter_id"": 225384}"
1782939560351,untrusted-client-10,1,id_honest_baseline,1.184,True,"{""voter_id"": 172954}"
1782939560386,untrusted-client-10,2,checkin_honest_baseline,1.388,True,"{""voter_id"": 172954}"
1782939561627,untrusted-client-10,1,id_honest_baseline,1.574,True,"{""voter_id"": 231576}"
1782939561661,untrusted-client-10,2,checkin_honest_baseline,1.129,True,"{""voter_id"": 231576}"
1782939562902,untrusted-client-10,1,id_honest_baseline,1.741,True,"{""voter_id"": 205549}"
1782939562936,untrusted-client-10,2,checkin_honest_baseline,1.287,True,"{""voter_id"": 205549}"
1782939564165,untrusted-client-10,1,id_honest_baseline,1.577,True,"{""voter_id"": 139357}"
1782939564199,untrusted-client-10,2,checkin_honest_baseline,1.979,True,"{""voter_id"": 139357}"
1782939565428,untrusted-client-10,1,id_honest_baseline,2.508,True,"{""voter_id"": 334893}"
1782939565461,untrusted-client-10,2,checkin_honest_baseline,1.147,True,"{""voter_id"": 334893}"
1782939566697,untrusted-client-10,1,id_honest_baseline,1.723,True,"{""voter_id"": 103657}"
1782939566731,untrusted-client-10,2,checkin_honest_baseline,1.632,True,"{""voter_id"": 103657}"
1782939567966,untrusted-client-10,1,id_honest_baseline,1.470,True,"{""voter_id"": 117429}"
1782939568000,untrusted-client-10,2,checkin_honest_baseline,1.372,True,"{""voter_id"": 117429}"
1782939569235,untrusted-client-10,1,id_honest_baseline,1.514,True,"{""voter_id"": 111102}"
1782939569268,untrusted-client-10,2,checkin_honest_baseline,1.456,True,"{""voter_id"": 111102}"
1782939570515,untrusted-client-10,1,id_honest_baseline,1.742,True,"{""voter_id"": 302222}"
1782939570549,untrusted-client-10,2,checkin_honest_baseline,1.625,True,"{""voter_id"": 302222}"
1782939571784,untrusted-client-10,1,id_honest_baseline,1.787,True,"{""voter_id"": 329351}"
1782939571819,untrusted-client-10,2,checkin_honest_baseline,1.473,True,"{""voter_id"": 329351}"
1782939573058,untrusted-client-10,1,id_honest_baseline,1.592,True,"{""voter_id"": 253695}"
1782939573093,untrusted-client-10,2,checkin_honest_baseline,1.738,True,"{""voter_id"": 253695}"
1782939574321,untrusted-client-10,1,id_honest_baseline,1.069,True,"{""voter_id"": 331636}"
1782939574354,untrusted-client-10,2,checkin_honest_baseline,0.970,True,"{""voter_id"": 331636}"
1782939575583,untrusted-client-10,1,id_honest_baseline,1.163,True,"{""voter_id"": 154655}"
1782939575616,untrusted-client-10,2,checkin_honest_baseline,1.070,True,"{""voter_id"": 154655}"
1782939576847,untrusted-client-10,1,id_honest_baseline,1.288,True,"{""voter_id"": 163048}"
1782939576881,untrusted-client-10,2,checkin_honest_baseline,1.580,True,"{""voter_id"": 163048}"
1782939578110,untrusted-client-10,1,id_honest_baseline,1.734,True,"{""voter_id"": 235424}"
1782939578144,untrusted-client-10,2,checkin_honest_baseline,1.421,True,"{""voter_id"": 235424}"
1782939579370,untrusted-client-10,1,id_honest_baseline,1.657,True,"{""voter_id"": 242955}"
1782939579404,untrusted-client-10,2,checkin_honest_baseline,1.309,True,"{""voter_id"": 242955}"
1782939580641,untrusted-client-10,1,id_honest_baseline,2.479,True,"{""voter_id"": 185559}"
1782939580675,untrusted-client-10,2,checkin_honest_baseline,1.541,True,"{""voter_id"": 185559}"
1782939581919,untrusted-client-10,1,id_honest_baseline,1.279,True,"{""voter_id"": 186195}"
1782939581953,untrusted-client-10,2,checkin_honest_baseline,1.416,True,"{""voter_id"": 186195}"
1782939583202,untrusted-client-10,1,id_honest_baseline,2.035,True,"{""voter_id"": 256955}"
1782939583238,untrusted-client-10,2,checkin_honest_baseline,1.320,True,"{""voter_id"": 256955}"
1782939584466,untrusted-client-10,1,id_honest_baseline,1.635,True,"{""voter_id"": 240717}"
1782939584501,untrusted-client-10,2,checkin_honest_baseline,1.179,True,"{""voter_id"": 240717}"
1782939585721,untrusted-client-10,1,id_honest_baseline,1.626,True,"{""voter_id"": 322235}"
1782939585754,untrusted-client-10,2,checkin_honest_baseline,1.139,True,"{""voter_id"": 322235}"
1782939586974,untrusted-client-10,1,id_honest_baseline,1.996,True,"{""voter_id"": 173694}"
1782939587010,untrusted-client-10,2,checkin_honest_baseline,1.763,True,"{""voter_id"": 173694}"
1782939588238,untrusted-client-10,1,id_honest_baseline,2.362,True,"{""voter_id"": 209566}"
1782939588275,untrusted-client-10,2,checkin_honest_baseline,1.512,True,"{""voter_id"": 209566}"
1782939589494,untrusted-client-10,1,id_honest_baseline,1.728,True,"{""voter_id"": 176552}"
1782939589530,untrusted-client-10,2,checkin_honest_baseline,1.416,True,"{""voter_id"": 176552}"
1782939590750,untrusted-client-10,1,id_honest_baseline,1.893,True,"{""voter_id"": 297977}"
1782939590786,untrusted-client-10,2,checkin_honest_baseline,1.325,True,"{""voter_id"": 297977}"
1782939592004,untrusted-client-10,1,id_honest_baseline,1.693,True,"{""voter_id"": 296130}"
1782939592039,untrusted-client-10,2,checkin_honest_baseline,2.059,True,"{""voter_id"": 296130}"
1782939593253,untrusted-client-10,1,id_honest_baseline,2.249,True,"{""voter_id"": 101298}"
1782939593288,untrusted-client-10,2,checkin_honest_baseline,2.010,True,"{""voter_id"": 101298}"
1782939594504,untrusted-client-10,1,id_honest_baseline,1.464,True,"{""voter_id"": 168570}"
1782939594538,untrusted-client-10,2,checkin_honest_baseline,1.561,True,"{""voter_id"": 168570}"
1782939595752,untrusted-client-10,1,id_honest_baseline,1.438,True,"{""voter_id"": 236043}"
1782939595786,untrusted-client-10,2,checkin_honest_baseline,1.533,True,"{""voter_id"": 236043}"
1782939597004,untrusted-client-10,1,id_honest_baseline,1.508,True,"{""voter_id"": 114917}"
1782939597037,untrusted-client-10,2,checkin_honest_baseline,1.427,True,"{""voter_id"": 114917}"
1782939598247,untrusted-client-10,1,id_honest_baseline,1.307,True,"{""voter_id"": 117692}"
1782939598280,untrusted-client-10,2,checkin_honest_baseline,1.510,True,"{""voter_id"": 117692}"
1782939599491,untrusted-client-10,1,id_honest_baseline,1.133,True,"{""voter_id"": 344345}"
1782939599523,untrusted-client-10,2,checkin_honest_baseline,1.305,True,"{""voter_id"": 344345}"
1782939600735,untrusted-client-10,1,id_honest_baseline,1.539,True,"{""voter_id"": 257625}"
1782939600768,untrusted-client-10,2,checkin_honest_baseline,1.850,True,"{""voter_id"": 257625}"
1782939486764,untrusted-client-12,1,id_honest_baseline,1.569,True,"{""voter_id"": 211847}"
1782939486795,untrusted-client-12,2,checkin_honest_baseline,1.489,True,"{""voter_id"": 211847}"
1782939487998,untrusted-client-12,1,id_honest_baseline,1.494,True,"{""voter_id"": 298767}"
1782939488031,untrusted-client-12,2,checkin_honest_baseline,1.613,True,"{""voter_id"": 298767}"
1782939489234,untrusted-client-12,1,id_honest_baseline,1.811,True,"{""voter_id"": 333653}"
1782939489265,untrusted-client-12,2,checkin_honest_baseline,1.754,True,"{""voter_id"": 333653}"
1782939490482,untrusted-client-12,1,id_honest_baseline,1.436,True,"{""voter_id"": 305996}"
1782939490514,untrusted-client-12,2,checkin_honest_baseline,1.407,True,"{""voter_id"": 305996}"
1782939491727,untrusted-client-12,1,id_honest_baseline,1.635,True,"{""voter_id"": 278054}"
1782939491758,untrusted-client-12,2,checkin_honest_baseline,1.357,True,"{""voter_id"": 278054}"
1782939492965,untrusted-client-12,1,id_honest_baseline,1.562,True,"{""voter_id"": 271568}"
1782939492996,untrusted-client-12,2,checkin_honest_baseline,1.419,True,"{""voter_id"": 271568}"
1782939494212,untrusted-client-12,1,id_honest_baseline,1.391,True,"{""voter_id"": 111115}"
1782939494244,untrusted-client-12,2,checkin_honest_baseline,1.808,True,"{""voter_id"": 111115}"
1782939495448,untrusted-client-12,1,id_honest_baseline,1.415,True,"{""voter_id"": 321406}"
1782939495478,untrusted-client-12,2,checkin_honest_baseline,1.353,True,"{""voter_id"": 321406}"
1782939496696,untrusted-client-12,1,id_honest_baseline,1.344,True,"{""voter_id"": 313322}"
1782939496727,untrusted-client-12,2,checkin_honest_baseline,1.234,True,"{""voter_id"": 313322}"
1782939497937,untrusted-client-12,1,id_honest_baseline,1.391,True,"{""voter_id"": 301349}"
1782939497969,untrusted-client-12,2,checkin_honest_baseline,1.382,True,"{""voter_id"": 301349}"
1782939499183,untrusted-client-12,1,id_honest_baseline,1.280,True,"{""voter_id"": 189695}"
1782939499215,untrusted-client-12,2,checkin_honest_baseline,1.362,True,"{""voter_id"": 189695}"
1782939500435,untrusted-client-12,1,id_honest_baseline,1.292,True,"{""voter_id"": 224836}"
1782939500467,untrusted-client-12,2,checkin_honest_baseline,1.587,True,"{""voter_id"": 224836}"
1782939501695,untrusted-client-12,1,id_honest_baseline,1.468,True,"{""voter_id"": 302222}"
1782939501727,untrusted-client-12,2,checkin_honest_baseline,1.362,True,"{""voter_id"": 302222}"
1782939502946,untrusted-client-12,1,id_honest_baseline,1.695,True,"{""voter_id"": 241634}"
1782939502977,untrusted-client-12,2,checkin_honest_baseline,1.391,True,"{""voter_id"": 241634}"
1782939504198,untrusted-client-12,1,id_honest_baseline,1.418,True,"{""voter_id"": 210420}"
1782939504229,untrusted-client-12,2,checkin_honest_baseline,1.207,True,"{""voter_id"": 210420}"
1782939505444,untrusted-client-12,1,id_honest_baseline,1.445,True,"{""voter_id"": 295189}"
1782939505477,untrusted-client-12,2,checkin_honest_baseline,1.340,True,"{""voter_id"": 295189}"
1782939506697,untrusted-client-12,1,id_honest_baseline,1.378,True,"{""voter_id"": 236417}"
1782939506732,untrusted-client-12,2,checkin_honest_baseline,3.022,True,"{""voter_id"": 236417}"
1782939507953,untrusted-client-12,1,id_honest_baseline,1.983,True,"{""voter_id"": 179109}"
1782939507986,untrusted-client-12,2,checkin_honest_baseline,1.606,True,"{""voter_id"": 179109}"
1782939509208,untrusted-client-12,1,id_honest_baseline,1.604,True,"{""voter_id"": 106672}"
1782939509242,untrusted-client-12,2,checkin_honest_baseline,1.698,True,"{""voter_id"": 106672}"
1782939510466,untrusted-client-12,1,id_honest_baseline,1.761,True,"{""voter_id"": 297476}"
1782939510501,untrusted-client-12,2,checkin_honest_baseline,1.480,True,"{""voter_id"": 297476}"
1782939511719,untrusted-client-12,1,id_honest_baseline,1.670,True,"{""voter_id"": 225691}"
1782939511752,untrusted-client-12,2,checkin_honest_baseline,1.611,True,"{""voter_id"": 225691}"
1782939512978,untrusted-client-12,1,id_honest_baseline,2.831,True,"{""voter_id"": 295354}"
1782939513012,untrusted-client-12,2,checkin_honest_baseline,2.144,True,"{""voter_id"": 295354}"
1782939514254,untrusted-client-12,1,id_honest_baseline,2.275,True,"{""voter_id"": 166428}"
1782939514290,untrusted-client-12,2,checkin_honest_baseline,1.846,True,"{""voter_id"": 166428}"
1782939515507,untrusted-client-12,1,id_honest_baseline,1.361,True,"{""voter_id"": 284511}"
1782939515540,untrusted-client-12,2,checkin_honest_baseline,1.409,True,"{""voter_id"": 284511}"
1782939516762,untrusted-client-12,1,id_honest_baseline,1.749,True,"{""voter_id"": 304176}"
1782939516800,untrusted-client-12,2,checkin_honest_baseline,1.239,True,"{""voter_id"": 304176}"
1782939518018,untrusted-client-12,1,id_honest_baseline,1.599,True,"{""voter_id"": 111111}"
1782939518052,untrusted-client-12,2,checkin_honest_baseline,1.870,True,"{""voter_id"": 111111}"
1782939519272,untrusted-client-12,1,id_honest_baseline,3.999,True,"{""voter_id"": 189694}"
1782939519308,untrusted-client-12,2,checkin_honest_baseline,2.066,True,"{""voter_id"": 189694}"
1782939520533,untrusted-client-12,1,id_honest_baseline,1.439,True,"{""voter_id"": 308182}"
1782939520567,untrusted-client-12,2,checkin_honest_baseline,1.223,True,"{""voter_id"": 308182}"
1782939521794,untrusted-client-12,1,id_honest_baseline,1.483,True,"{""voter_id"": 162093}"
1782939521829,untrusted-client-12,2,checkin_honest_baseline,1.211,True,"{""voter_id"": 162093}"
1782939523061,untrusted-client-12,1,id_honest_baseline,1.471,True,"{""voter_id"": 234968}"
1782939523097,untrusted-client-12,2,checkin_honest_baseline,1.379,True,"{""voter_id"": 234968}"
1782939524342,untrusted-client-12,1,id_honest_baseline,1.466,True,"{""voter_id"": 147330}"
1782939524381,untrusted-client-12,2,checkin_honest_baseline,2.146,True,"{""voter_id"": 147330}"
1782939525602,untrusted-client-12,1,id_honest_baseline,1.357,True,"{""voter_id"": 300232}"
1782939525640,untrusted-client-12,2,checkin_honest_baseline,1.601,True,"{""voter_id"": 300232}"
1782939526877,untrusted-client-12,1,id_honest_baseline,1.490,True,"{""voter_id"": 261938}"
1782939526915,untrusted-client-12,2,checkin_honest_baseline,1.404,True,"{""voter_id"": 261938}"
1782939528141,untrusted-client-12,1,id_honest_baseline,2.429,True,"{""voter_id"": 104788}"
1782939528177,untrusted-client-12,2,checkin_honest_baseline,1.886,True,"{""voter_id"": 104788}"
1782939529392,untrusted-client-12,1,id_honest_baseline,1.714,True,"{""voter_id"": 232519}"
1782939529429,untrusted-client-12,2,checkin_honest_baseline,3.886,True,"{""voter_id"": 232519}"
1782939530648,untrusted-client-12,1,id_honest_baseline,1.454,True,"{""voter_id"": 222455}"
1782939530683,untrusted-client-12,2,checkin_honest_baseline,1.289,True,"{""voter_id"": 222455}"
1782939531896,untrusted-client-12,1,id_honest_baseline,1.641,True,"{""voter_id"": 120226}"
1782939531929,untrusted-client-12,2,checkin_honest_baseline,1.262,True,"{""voter_id"": 120226}"
1782939533143,untrusted-client-12,1,id_honest_baseline,1.446,True,"{""voter_id"": 213227}"
1782939533177,untrusted-client-12,2,checkin_honest_baseline,1.590,True,"{""voter_id"": 213227}"
1782939534398,untrusted-client-12,1,id_honest_baseline,1.671,True,"{""voter_id"": 321820}"
1782939534431,untrusted-client-12,2,checkin_honest_baseline,1.547,True,"{""voter_id"": 321820}"
1782939535637,untrusted-client-12,1,id_honest_baseline,1.688,True,"{""voter_id"": 126771}"
1782939535670,untrusted-client-12,2,checkin_honest_baseline,1.598,True,"{""voter_id"": 126771}"
1782939536874,untrusted-client-12,1,id_honest_baseline,1.654,True,"{""voter_id"": 305840}"
1782939536907,untrusted-client-12,2,checkin_honest_baseline,1.317,True,"{""voter_id"": 305840}"
1782939538107,untrusted-client-12,1,id_honest_baseline,1.423,True,"{""voter_id"": 146857}"
